Time,Game Number,Round Number,Player,Action Type,Player Hand,Board,Possible Actions,Cards Action,Reward,Qvalues,Loss,Wrong Actions,Total Actions,Scores,Roles,Players Status,Agent Names,Performance Score
2021-05-24_08:31:18.964520,5,18,3,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  8 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[5 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"['' '' ('DISCARD', [5]) ('PASS', [0])]",,[]
2021-05-24_08:31:18.979703,5,18,0,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  8 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[5 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[('PASS', [0]) '' ('DISCARD', [5]) ('PASS', [0])]",,[]
2021-05-24_08:31:18.994738,5,18,1,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  8 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[5 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([5])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:19.006383,5,18,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  8 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[ 8 10  3  3],[0 1 3 2],"[['PASS' list([0])]
 ['PASS' list([0])]
 ['DISCARD' list([5])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:19.019608,5,19,2,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[8 0 0 0 0 0 0 0 0 0 0],True,[8],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"['' '' ('DISCARD', [8]) '']",,[]
2021-05-24_08:31:19.034557,5,19,3,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[8 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"['' '' ('DISCARD', [8]) ('PASS', [0])]",,[]
2021-05-24_08:31:19.049298,5,19,0,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[7 0 0 0 0 0 0 0 0 0 0],True,[7],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[('DISCARD', [7]) '' ('DISCARD', [8]) ('PASS', [0])]",,[]
2021-05-24_08:31:19.064736,5,19,1,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[7 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[['DISCARD' list([7])]
 ['PASS' list([0])]
 ['DISCARD' list([8])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:19.080104,5,19,2,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[7 0 0 0 0 0 0 0 0 0 0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[['DISCARD' list([7])]
 ['PASS' list([0])]
 ['PASS' list([0])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:19.093221,5,19,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[ 8 10  3  3],[0 1 3 2],"[['DISCARD' list([7])]
 ['PASS' list([0])]
 ['PASS' list([0])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:19.106555,5,20,0,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 10 10 10 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[13  0  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[('PASS', [0]) '' '' '']",,[]
2021-05-24_08:31:19.127670,5,20,1,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[10 10 10  0  0  0  0  0  0  0  0],True,"[10, 10, 10]",0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[('PASS', [0]) ('DISCARD', [10, 10, 10]) '' '']",,[]
2021-05-24_08:31:19.144030,5,20,2,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[10 10 10  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[('PASS', [0]) ('DISCARD', [10, 10, 10]) ('PASS', [0]) '']",,[]
2021-05-24_08:31:19.158880,5,20,3,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[10 10 10  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"[['PASS' list([0])]
 ['DISCARD' list([10, 10, 10])]
 ['PASS' list([0])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:19.173597,5,20,,PIZZA_READY,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[13  0  0  0  0  0  0  0  0  0  0],[],,,,,,,[ 8 10  3  3],[0 1 3 2],"[['PASS' list([0])]
 ['DISCARD' list([10, 10, 10])]
 ['PASS' list([0])]
 ['PASS' list([0])]]",,[]
2021-05-24_08:31:19.188383,5,21,1,DISCARD,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[11  0  0  0  0  0  0  0  0  0  0],True,[11],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"['' ('DISCARD', [11]) '' '']",,[]
2021-05-24_08:31:19.204448,5,21,2,PASS,"[[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  9 10]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]
 [ 0  0  0  0  0  0  0  0  0  0 10 11 11 11 11 11 11]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11]]",[11  0  0  0  0  0  0  0  0  0  0],True,[0],0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1.]",0,0,0,[ 8 10  3  3],[0 1 3 2],"['' ('DISCARD', [11]) ('PASS', [0]) '']",,[]
